ANIO,MES,NSELV,UBIGEO,Parentesco_con_jefe_hogar,sexo,edad,idioma_ninez,nivel_educativo,centro_estudios_E_P
2020,2,44,130111,5,1,7,4,3,1
2020,2,81,130111,1,1,43,4,6,
2020,2,81,130111,2,2,43,4,7,
2020,2,81,130111,3,2,20,4,6,
2020,2,81,130111,3,2,16,4,5,1
2020,2,81,130111,3,2,11,4,3,1
2020,2,115,130111,1,1,89,4,3,
2020,2,115,130111,2,2,78,4,3,
2020,2,115,130111,3,1,45,4,4,
2020,2,182,130111,1,2,55,4,5,
2020,2,182,130111,3,2,18,4,10,
2020,2,182,130111,5,2,4,4,2,1
2019,8,17,130111,1,2,69,,11,
2019,8,17,130111,7,2,80,,6,
2019,8,34,130111,1,2,32,,11,
2019,8,72,130111,1,1,55,,9,
2019,8,72,130111,2,2,47,,9,
2019,8,72,130111,3,1,17,,10,2
2019,8,72,130111,3,1,15,,5,2
2019,8,72,130111,3,1,14,,5,2
2019,8,140,130111,1,1,76,,6,
2019,8,140,130111,2,2,68,,6,
2019,8,140,130111,5,1,24,,8,2
2019,8,140,130111,11,2,92,,4,
2019,8,172,130111,1,2,83,,9,
2019,8,172,130111,7,,,,,
2019,6,8,130111,1,2,61,,1,
2019,6,8,130111,2,1,77,,3,
2019,6,8,130111,3,1,23,,5,
2019,6,8,130111,5,2,10,,3,1
2019,6,8,130111,5,1,8,,3,1
2019,6,41,130111,1,1,53,,11,
2019,6,41,130111,2,2,46,,6,
2019,6,41,130111,3,1,26,,11,
2019,6,57,130111,1,1,39,,9,
2019,6,57,130111,2,2,34,,11,
2019,6,57,130111,3,2,5,,2,2
2019,6,67,130111,1,1,57,,9,
2019,6,67,130111,2,2,58,,8,
2019,6,67,130111,3,1,23,,10,2
2019,6,93,130111,1,2,58,,9,
2019,6,93,130111,2,1,63,,9,
2019,6,93,130111,5,1,15,,5,2
2019,6,93,130111,6,1,92,,4,
2019,6,144,130111,1,2,76,,11,
2019,6,144,130111,3,2,49,,12,
2019,6,144,130111,3,1,28,,10,
2019,6,144,130111,8,1,24,,11,
2019,10,5,130111,1,1,41,4,6,
2019,10,5,130111,2,2,28,4,5,
2019,10,5,130111,3,2,19,4,8,
2019,10,5,130111,3,1,11,4,3,2
2019,10,5,130111,3,1,6,4,2,2
2019,10,29,130111,1,1,43,4,6,
2019,10,29,130111,2,2,35,4,8,
2019,10,29,130111,3,2,14,4,5,1
2019,10,29,130111,3,1,7,4,2,1
2019,10,29,130111,11,,,,,
2019,10,43,130111,1,1,33,4,5,
2019,10,43,130111,2,2,32,4,5,
2019,10,43,130111,3,1,12,4,4,1
2019,10,43,130111,3,2,5,4,2,1
2019,10,43,130111,3,2,,,,
2019,10,84,130111,1,2,48,4,9,
2019,10,84,130111,3,2,20,4,10,2
2019,10,84,130111,3,2,13,4,4,1
2019,10,84,130111,3,2,8,4,3,1
2019,10,110,130111,1,2,58,4,5,
2019,10,110,130111,3,2,30,4,6,
2019,10,110,130111,4,1,29,4,10,
2019,10,110,130111,5,2,1,,,
2019,10,136,130111,1,2,64,4,3,
2019,10,136,130111,3,2,38,4,6,
2019,10,136,130111,3,2,30,4,6,
2019,10,136,130111,5,2,2,,,
2019,12,6,130111,1,1,81,4,11,
2019,12,6,130111,2,2,79,4,6,
2019,12,6,130111,6,2,109,4,3,
2019,12,40,130111,1,1,66,4,11,
2019,12,40,130111,2,2,61,4,9,
2019,12,99,130111,1,2,80,4,4,
2019,12,99,130111,2,1,85,4,4,
2019,9,40,130111,1,1,40,,12,
2019,9,40,130111,2,2,43,,12,
2019,9,40,130111,3,2,6,,2,2
2019,9,60,130111,1,2,41,,11,
2019,9,60,130111,2,1,56,,12,
2019,9,60,130111,3,2,10,,3,2
2019,9,126,130111,1,1,64,,6,
2019,9,126,130111,2,2,53,,10,
2019,9,126,130111,3,2,13,,5,2
2019,9,126,130111,8,2,50,,10,
2019,9,126,130111,8,1,13,,4,2
2019,9,147,130111,1,1,58,,11,
2019,9,147,130111,2,2,59,,9,
2019,9,147,130111,3,1,28,,11,
2020,1,9,130111,1,1,43,4,11,
2020,1,9,130111,2,2,42,4,9,
2020,1,9,130111,3,2,16,4,5,2
2020,1,9,130111,3,2,6,4,2,2
2020,1,25,130111,1,2,31,4,6,
2020,1,25,130111,3,2,2,,,
2020,1,39,130111,1,2,79,4,5,
2020,1,39,130111,3,2,53,4,9,
2020,1,96,130111,1,2,68,4,4,
2020,1,96,130111,3,2,50,4,6,
2020,1,96,130111,5,2,24,4,6,
2020,1,126,130111,1,2,49,4,9,
2020,1,126,130111,2,1,51,4,10,
2020,1,126,130111,3,1,24,4,9,
2020,1,126,130111,3,2,10,4,3,1
2020,1,155,130111,1,1,52,4,11,
2020,1,155,130111,2,2,51,4,11,
2020,1,155,130111,3,1,16,4,6,
2020,1,155,130111,3,2,11,4,3,2
2019,6,21,130111,1,1,42,,6,
2019,6,21,130111,2,2,37,,11,
2019,6,21,130111,3,1,13,,5,2
2019,6,21,130111,3,2,9,,3,1
2019,6,21,130111,3,2,2,,,
2019,6,56,130111,1,2,27,,11,
2019,6,56,130111,3,1,1,,,
2019,6,56,130111,6,2,50,,9,
2019,6,107,130111,1,1,62,,9,
2019,6,123,130111,1,1,63,,11,
2019,6,123,130111,8,1,18,,10,2
2019,6,123,130111,11,2,19,,9,2
2019,6,139,130111,1,1,53,,6,2
2019,6,139,130111,2,2,54,,6,
2019,6,139,130111,3,1,15,,5,1
2019,6,171,130111,1,2,72,,11,
2019,11,10,130111,1,1,80,4,6,
2019,11,10,130111,2,2,64,4,6,
2019,11,29,130111,1,1,46,4,6,
2019,11,29,130111,2,2,38,4,5,
2019,11,29,130111,3,2,19,4,6,2
2019,11,29,130111,3,2,9,4,3,1
2019,11,29,130111,3,1,2,,,
2019,11,40,130111,1,2,31,4,4,
2019,11,40,130111,2,1,33,4,4,
2019,11,40,130111,3,1,12,4,4,1
2019,11,40,130111,3,2,7,4,2,1
2019,11,40,130111,8,2,20,4,5,1
2019,11,40,130111,11,2,32,4,6,
2019,11,52,130111,1,2,82,4,4,
2019,11,92,130111,1,1,43,4,6,
2019,11,92,130111,2,2,41,4,9,
2019,11,92,130111,3,2,21,4,10,2
2019,11,92,130111,3,1,13,4,5,1
2019,11,114,130111,1,2,69,4,1,
2019,11,114,130111,3,1,29,4,3,
2019,11,114,130111,3,1,26,4,6,
2019,11,114,130111,3,1,29,4,6,
2019,11,114,130111,3,1,40,4,5,
2019,11,114,130111,5,2,16,4,5,1
2019,9,31,130111,1,1,36,4,11,
2019,9,31,130111,2,2,34,4,6,
2019,9,31,130111,3,2,17,4,5,1
2019,9,31,130111,3,2,11,4,3,1
2019,9,31,130111,3,2,4,4,2,1
2019,9,31,130111,3,1,3,4,1,1
2019,9,69,130111,1,2,55,4,9,
2019,9,69,130111,3,1,30,4,9,
2019,9,69,130111,3,2,22,4,10,
2019,9,107,130111,1,1,43,4,11,
2019,9,107,130111,2,2,35,4,9,
2019,9,107,130111,3,2,11,4,3,2
2019,9,107,130111,3,1,3,4,1,2
2019,9,159,130111,1,1,29,4,9,
2019,9,159,130111,2,2,27,4,9,
2019,9,159,130111,3,1,2,,,
2019,9,159,130111,11,1,37,4,10,
2019,9,180,130111,1,1,34,4,9,
2019,9,180,130111,2,2,34,4,10,
2019,9,180,130111,3,2,4,4,1,2
2019,9,180,130111,3,1,1,,,
2019,9,180,130111,6,2,64,4,4,
2019,9,193,130111,1,1,61,4,11,
2019,9,193,130111,2,2,52,4,10,
2019,10,11,130111,1,1,21,4,6,
2019,10,54,130111,1,1,58,4,5,
2019,10,54,130111,2,2,51,4,3,
2019,10,54,130111,3,1,26,4,9,
2019,10,54,130111,3,2,25,4,11,
2019,10,54,130111,4,1,26,4,11,
2019,10,54,130111,5,1,1,,,
2019,10,75,130111,1,1,61,4,5,
2019,10,75,130111,2,2,62,4,6,
2019,10,75,130111,3,1,37,4,9,
2019,10,75,130111,5,1,6,4,2,2
2019,10,75,130111,5,1,9,4,3,1
2019,10,75,130111,5,1,5,4,2,1
2019,10,75,130111,1,1,45,4,8,
2019,10,75,130111,2,2,35,4,6,
2019,10,75,130111,3,1,20,4,10,1
2019,10,75,130111,3,2,3,4,1,1
2019,10,75,130111,3,2,8,4,3,1
2019,10,75,130111,1,1,39,4,11,
2019,10,75,130111,2,2,37,4,8,
2019,10,75,130111,3,1,14,4,5,2
2019,10,75,130111,3,1,9,4,3,1
2019,10,75,130111,3,2,6,4,2,1
2019,10,95,130111,1,1,34,4,10,
2019,10,226,130111,1,1,60,4,9,
2019,10,226,130111,2,2,49,4,5,
2019,10,226,130111,3,1,22,4,10,2
2019,10,226,130111,3,1,27,4,8,
2019,10,226,130111,4,2,27,4,6,
2019,10,226,130111,5,1,7,4,3,1
2019,10,226,130111,5,2,3,4,1,2
2019,11,10,130102,1,1,70,4,3,
2019,11,23,130102,1,1,33,4,9,
2019,11,23,130102,2,2,34,4,11,
2019,11,23,130102,3,1,9,4,3,1
2019,11,23,130102,3,1,5,4,2,1
2019,11,48,130102,1,2,41,4,6,
2019,11,48,130102,2,1,49,4,4,
2019,11,48,130102,3,2,23,4,10,1
2019,11,48,130102,3,2,20,4,10,1
2019,11,61,130102,1,1,57,4,4,
2019,11,61,130102,3,2,25,4,3,
2019,11,61,130102,5,2,2,,,
2019,11,86,130102,1,1,30,4,5,
2019,11,86,130102,2,2,29,4,4,
2019,11,86,130102,3,2,14,4,4,1
2019,11,86,130102,3,2,10,4,3,1
2019,11,86,130102,3,2,3,4,1,1
2019,11,112,130102,1,1,45,4,4,
2019,11,112,130102,2,2,48,4,3,
2019,11,112,130102,3,,,,,
2019,11,112,130102,3,2,17,4,5,1
2019,11,112,130102,3,1,15,4,5,1
2019,11,112,130102,3,2,9,4,3,1
2019,9,9,130102,1,1,54,4,6,
2019,9,9,130102,2,2,50,4,6,
2019,9,43,130102,1,1,58,4,5,
2019,9,43,130102,2,2,49,4,3,
2019,9,43,130102,3,2,24,4,3,
2019,9,43,130102,3,2,23,4,6,1
2019,9,80,130102,1,2,54,4,4,
2019,9,80,130102,3,2,28,4,5,
2019,9,80,130102,4,1,30,4,6,
2019,9,80,130102,5,1,13,4,3,1
2019,9,80,130102,5,1,5,4,2,2
2019,9,80,130102,7,1,58,4,4,
2019,9,114,130102,1,2,22,4,6,
2019,9,153,130102,1,2,69,4,3,
2019,9,153,130102,3,1,30,4,9,
2019,9,153,130102,4,2,30,4,6,
2019,9,153,130102,5,1,3,4,1,1
2019,9,184,130102,1,2,75,4,1,
2019,9,184,130102,3,1,40,4,6,
2019,8,1,130102,1,1,29,,6,
2019,8,1,130102,2,2,23,,5,
2019,8,1,130102,7,,,,,
2019,8,11,130102,1,1,50,,6,
2019,8,46,130102,1,1,36,,4,
2019,8,46,130102,2,2,34,,4,
2019,8,46,130102,3,2,9,,3,2
2019,8,46,130102,3,1,5,,2,2
2019,8,56,130102,1,2,31,,3,
2019,8,56,130102,3,1,14,,5,1
2019,8,56,130102,3,2,1,,,
2019,8,65,130102,1,1,37,,4,
2019,8,65,130102,2,2,29,,4,
2019,8,65,130102,3,1,11,,3,1
2019,8,107,130102,1,2,34,,5,
2019,8,107,130102,3,2,16,,5,1
2019,8,107,130102,3,2,9,,3,1
2019,8,107,130102,7,,,,,
2019,8,107,130102,7,,,,,
2019,9,17,130102,1,2,43,,5,
2019,9,17,130102,2,1,40,,5,
2019,9,17,130102,3,2,20,,6,
2019,9,17,130102,3,2,8,,3,1
2019,9,17,130102,3,2,25,,6,
2019,9,17,130102,3,1,,,,
2019,9,17,130102,6,1,68,,4,
2019,9,17,130102,6,2,61,,1,
2019,9,31,130102,1,1,54,,9,
2019,9,31,130102,2,2,44,,8,
2019,9,31,130102,3,2,24,,11,
2019,9,31,130102,3,1,17,,6,2
2019,9,59,130102,1,1,38,,8,
2019,9,59,130102,3,2,9,,3,1
2019,9,88,130102,1,1,45,,5,
2019,9,88,130102,2,2,43,,6,
2019,9,88,130102,3,1,18,,8,2
2019,9,122,130102,1,2,51,,5,
2019,9,122,130102,3,2,19,,3,
2019,9,152,130102,1,1,79,,4,
2019,10,10,130102,1,1,32,4,5,
2019,10,10,130102,2,2,26,4,5,
2019,10,10,130102,3,2,9,4,3,1
2019,10,10,130102,3,1,6,4,2,1
2019,10,22,130102,1,2,42,4,5,
2019,10,22,130102,2,1,37,4,6,
2019,10,65,130102,1,1,78,4,3,
2019,10,91,130102,1,1,49,4,4,
2019,10,91,130102,2,2,39,4,3,
2019,10,91,130102,3,2,9,4,3,1
2019,10,91,130102,3,2,6,4,2,1
2019,10,116,130102,1,2,59,4,4,
2019,10,116,130102,3,2,31,4,6,
2019,10,116,130102,5,1,11,4,3,1
2019,10,152,130102,1,1,48,4,3,
2019,10,152,130102,7,1,45,4,3,
2019,10,152,130102,8,2,40,4,5,
2019,10,152,130102,8,2,15,4,5,1
2019,10,152,130102,8,2,12,4,3,1
2019,10,152,130102,8,1,7,4,3,1
2019,10,2,130102,1,2,35,4,9,
2019,10,2,130102,7,2,28,4,9,
2019,10,2,130102,11,1,36,4,9,
2019,10,2,130102,7,,,,,
2019,10,33,130102,1,1,47,4,6,
2019,10,33,130102,2,2,45,4,6,
2019,10,33,130102,3,1,23,4,9,
2019,10,33,130102,3,1,7,4,2,1
2019,10,64,130102,1,1,47,4,6,
2019,10,64,130102,3,2,16,4,5,1
2019,10,64,130102,3,2,12,4,3,1
2019,10,64,130102,3,2,9,4,3,1
2019,10,96,130102,1,2,56,4,4,
2019,10,96,130102,3,2,21,4,6,
2019,10,96,130102,3,2,33,4,4,
2019,10,96,130102,5,1,7,4,2,2
2019,10,96,130102,1,1,31,4,4,
2019,10,96,130102,2,2,30,4,4,
2019,10,96,130102,3,1,10,4,3,1
2019,10,96,130102,3,2,3,4,1,
2019,10,127,130102,1,1,27,4,9,
2019,10,127,130102,2,2,24,4,6,
2019,10,127,130102,3,2,1,,,
2019,10,160,130102,1,1,29,4,3,
2019,10,160,130102,2,2,23,4,6,
2019,10,160,130102,3,2,1,,,
2020,2,1,130102,1,1,84,4,1,
2020,2,1,130102,5,1,23,4,5,
2020,2,1,130102,5,2,17,4,6,1
2020,2,1,130102,8,2,,,,
2020,2,15,130102,1,2,80,4,1,
2020,2,15,130102,3,2,41,4,3,
2020,2,30,130102,1,1,61,4,3,
2020,2,30,130102,2,2,65,4,1,
2020,2,30,130102,3,1,36,4,4,
2020,2,30,130102,3,1,27,4,9,
2020,2,30,130102,8,2,65,4,3,
2020,2,44,130102,1,1,30,4,6,
2020,2,44,130102,2,2,36,4,3,
2020,2,44,130102,3,2,11,4,3,1
2020,2,44,130102,3,1,2,,,
2020,2,58,130102,1,2,44,4,6,
2020,2,58,130102,2,1,41,4,10,
2020,2,58,130102,3,2,18,4,10,2
2020,2,58,130102,3,2,21,4,10,
2020,2,58,130102,4,1,21,4,5,1
2020,2,87,130102,1,1,51,4,6,
2020,2,87,130102,2,2,49,4,6,
2020,2,87,130102,3,1,17,4,6,1
2020,2,87,130102,3,2,17,4,6,
2020,2,87,130102,3,1,7,4,3,1
2020,2,9,130102,1,1,48,4,4,
2020,2,9,130102,2,2,46,4,6,
2020,2,9,130102,3,1,3,4,1,
2020,2,22,130102,1,1,46,4,6,
2020,2,22,130102,2,2,39,4,5,
2020,2,22,130102,3,1,20,4,10,
2020,2,22,130102,3,1,18,4,10,
2020,2,22,130102,3,2,16,4,5,1
2020,2,35,130102,1,1,43,4,6,
2020,2,35,130102,2,2,43,4,4,
2020,2,35,130102,3,2,18,4,6,1
2020,2,35,130102,3,1,10,4,3,1
2020,2,35,130102,3,1,22,4,6,
2020,2,35,130102,4,2,17,4,5,
2020,2,35,130102,5,1,2,,,
2020,2,35,130102,6,2,70,4,3,
2020,2,60,130102,1,2,36,4,9,
2020,2,60,130102,3,1,14,4,5,1
2020,2,60,130102,3,1,2,,,
2020,2,74,130102,1,2,50,4,6,
2020,2,74,130102,3,2,20,4,8,2
2020,2,74,130102,6,2,70,4,3,
2020,2,74,130102,7,1,53,4,6,
2020,2,142,130102,1,2,31,4,9,
2020,2,142,130102,2,1,27,4,9,
2020,2,142,130102,6,2,50,4,4,
2019,6,1,130102,1,2,50,,4,
2019,6,1,130102,2,1,49,,6,
2019,6,1,130102,3,1,24,,10,2
2019,6,1,130102,3,2,16,,6,
2019,6,1,130102,3,2,14,,5,1
2019,6,31,130102,1,1,73,,3,
2019,6,45,130102,1,2,59,,4,
2019,6,87,130102,1,2,50,,5,
2019,6,87,130102,3,1,29,,5,
2019,6,87,130102,3,1,20,,6,
2019,6,87,130102,3,2,17,,10,2
2019,6,87,130102,3,1,11,,3,1
2019,6,116,130102,1,2,61,,9,
2019,6,116,130102,3,1,21,,6,
2019,6,116,130102,3,1,31,,6,
2019,6,116,130102,4,2,22,,6,
2019,6,116,130102,5,1,10,,3,1
2019,6,116,130102,5,1,,,,
2019,6,146,130102,1,2,52,,3,
2019,6,146,130102,2,1,58,,4,
2019,6,146,130102,3,2,24,,8,
2019,6,146,130102,4,1,23,,4,
2019,6,146,130102,5,2,3,,1,1
2019,12,21,130102,1,2,38,4,5,
2019,12,21,130102,3,2,16,4,5,1
2019,12,21,130102,3,1,5,4,2,1
2019,12,37,130102,1,1,53,4,5,
2019,12,37,130102,2,2,52,4,1,
2019,12,37,130102,3,1,30,4,7,
2019,12,37,130102,3,2,23,4,7,
2019,12,37,130102,3,2,10,4,7,1
2019,12,37,130102,3,1,9,4,3,1
2019,12,56,130102,1,2,56,4,3,
2019,12,103,130102,1,2,38,4,11,
2019,12,103,130102,2,1,37,4,10,
2019,12,103,130102,3,2,14,4,5,1
2019,12,103,130102,3,2,3,4,1,
2019,12,103,130102,6,2,73,4,9,
2019,12,134,130102,1,2,42,4,9,
2019,12,134,130102,3,2,22,4,6,
2019,12,134,130102,3,2,20,4,9,
2019,12,134,130102,5,2,1,,,
2019,12,166,130102,1,1,58,4,6,
2019,12,166,130102,2,2,58,4,6,
2019,12,166,130102,3,1,28,4,11,
2019,12,166,130102,3,2,16,4,6,
2019,7,8,130102,1,1,49,,3,
2019,7,8,130102,2,2,42,,3,
2019,7,8,130102,3,1,16,,5,1
2019,7,31,130102,1,1,46,,4,
2019,7,56,130102,1,1,30,,6,
2019,7,56,130102,2,2,27,,6,
2019,7,56,130102,3,2,5,,2,2
2019,7,56,130102,3,1,1,,,
2019,7,81,130102,1,1,27,,6,
2019,7,81,130102,2,2,26,,3,
2019,7,104,130102,1,2,27,,8,
2019,7,104,130102,3,1,,,,
2019,7,104,130102,6,1,50,,4,
2019,7,104,130102,7,2,16,,5,1
2019,7,104,130102,7,2,14,,5,1
2019,7,128,130102,1,1,27,,8,
2019,7,128,130102,2,2,26,,6,
2019,7,128,130102,3,2,5,,2,2
2019,11,4,130102,1,1,36,4,5,
2019,11,4,130102,2,2,30,4,5,
2019,11,4,130102,3,2,13,4,5,1
2019,11,4,130102,3,2,8,4,3,1
2019,11,4,130102,3,1,6,4,2,1
2019,11,22,130102,1,2,41,4,5,
2019,11,22,130102,2,1,40,4,9,
2019,11,22,130102,3,1,3,4,1,1
2019,11,22,130102,3,1,1,,,
2019,11,22,130102,3,2,26,4,4,
2019,11,22,130102,3,1,9,4,3,1
2019,11,22,130102,3,2,4,4,1,1
2019,11,22,130102,3,1,1,,,
2019,11,22,130102,3,1,24,4,4,
2019,11,39,130102,1,1,26,4,5,
2019,11,39,130102,2,2,25,4,3,
2019,11,39,130102,3,2,5,4,1,1
2019,11,56,130102,1,1,31,4,3,
2019,11,56,130102,2,2,27,4,4,
2019,11,56,130102,3,1,2,,,
2019,11,75,130102,1,2,33,4,6,
2019,11,75,130102,3,2,11,4,3,2
2019,11,75,130102,3,2,2,,,
2019,11,97,130102,1,1,48,4,6,
2019,11,97,130102,3,2,26,4,11,2
2019,11,97,130102,3,1,11,4,3,1
2019,7,2,130102,1,1,59,,4,
2019,7,2,130102,2,2,60,,5,
2019,7,2,130102,3,2,21,,5,
2019,7,2,130102,1,1,42,,5,
2019,7,2,130102,2,2,39,,6,
2019,7,2,130102,3,2,19,,8,2
2019,7,2,130102,3,1,11,,3,2
2019,7,2,130102,3,2,4,,1,1
2019,7,29,130102,1,2,51,,5,
2019,7,29,130102,3,1,25,,5,
2019,7,29,130102,3,1,23,,9,
2019,7,94,130102,1,2,47,,5,
2019,7,94,130102,3,1,20,,5,
2019,7,94,130102,3,1,14,,4,1
2019,7,94,130102,3,2,12,,3,1
2019,7,94,130102,3,1,9,,3,1
2019,7,94,130102,3,1,6,,1,1
2019,7,105,130102,1,2,38,,6,
2019,7,105,130102,3,2,19,,10,2
2019,7,105,130102,3,1,15,,5,2
2019,7,128,130102,1,1,38,,6,
2019,7,128,130102,2,2,30,,5,
2019,7,128,130102,3,1,12,,4,1
2019,7,128,130102,3,1,6,,2,1
2019,9,6,130102,1,1,34,4,6,
2019,9,6,130102,2,2,45,4,6,
2019,9,6,130102,3,1,10,4,3,1
2019,9,6,130102,3,2,25,4,8,
2019,9,6,130102,5,1,1,,,
2019,9,22,130102,1,1,49,4,4,
2019,9,22,130102,2,2,53,4,4,
2019,9,22,130102,3,1,23,4,6,
2019,9,22,130102,3,1,26,4,4,
2019,9,22,130102,4,2,25,4,5,
2019,9,22,130102,5,1,4,4,1,1
2019,9,22,130102,5,2,2,,,
2019,9,73,130102,1,1,55,4,6,
2019,9,73,130102,2,2,53,4,5,
2019,9,73,130102,3,2,30,4,6,
2019,9,73,130102,3,1,33,4,6,
2019,9,73,130102,5,1,10,4,3,1
2019,9,73,130102,5,1,7,4,2,1
2019,9,107,130102,1,1,64,4,3,
2019,9,107,130102,2,2,63,4,5,
2019,9,107,130102,3,1,29,4,10,2
2019,9,107,130102,11,2,90,4,3,
2019,9,145,130102,1,1,43,4,9,
2019,9,180,130102,1,2,53,4,4,
2019,9,180,130102,3,1,27,4,1,
2019,9,180,130102,8,2,43,4,3,
2019,7,20,130102,1,1,36,,6,
2019,7,38,130102,1,1,36,,6,
2019,7,38,130102,2,2,36,,5,
2019,7,38,130102,3,1,14,,5,1
2019,7,38,130102,3,2,12,,3,1
2019,7,38,130102,3,1,9,,3,1
2019,7,38,130102,3,2,6,,2,1
2019,7,38,130102,3,1,2,,,
2019,7,71,130102,1,2,31,,6,
2019,7,71,130102,2,1,28,,3,
2019,7,71,130102,6,1,74,,4,
2019,7,103,130102,1,1,46,,3,
2019,7,103,130102,2,2,51,,6,
2019,7,103,130102,3,1,18,,6,
2019,7,103,130102,6,2,86,,1,
2019,7,103,130102,11,2,17,,5,
2019,7,136,130102,1,2,56,,1,
2019,7,136,130102,3,1,36,,3,
2019,7,136,130102,3,1,26,,6,
2019,7,136,130102,3,1,26,,6,
2019,7,136,130102,3,1,24,,6,
2019,7,136,130102,3,1,28,,6,
2019,7,136,130102,3,2,32,,6,
2019,7,136,130102,5,2,9,,3,1
2019,7,136,130102,3,2,29,,6,
2019,7,136,130102,5,1,7,,3,1
2019,7,168,130102,1,1,49,,5,
2019,7,168,130102,2,2,47,,5,
2019,7,168,130102,3,1,18,,10,1
2019,7,168,130102,3,2,15,,5,2
2019,7,168,130102,3,1,10,,3,2
2019,10,10,130102,1,2,47,4,5,
2019,10,23,130102,1,2,47,4,4,
2019,10,23,130102,3,2,18,4,4,1
2019,10,23,130102,3,1,16,4,4,1
2019,10,23,130102,3,2,11,4,3,1
2019,10,23,130102,3,2,9,4,3,1
2019,10,23,130102,3,2,27,4,4,
2019,10,23,130102,5,2,9,4,3,1
2019,10,23,130102,5,2,5,4,2,1
2019,10,23,130102,5,1,4,4,2,1
2019,10,23,130102,3,2,22,4,6,
2019,10,23,130102,5,2,,,,
2019,10,36,130102,1,1,53,4,5,
2019,10,36,130102,2,2,46,4,4,
2019,10,36,130102,3,2,25,4,11,
2019,10,36,130102,3,1,24,4,10,1
2019,10,36,130102,3,1,29,4,10,
2019,10,36,130102,4,2,22,4,6,
2019,10,36,130102,5,2,,,,
2019,10,49,130102,1,2,34,4,9,
2019,10,49,130102,3,1,11,4,3,2
2019,10,87,130102,1,1,22,4,5,
2019,10,87,130102,2,2,24,4,4,
2019,10,87,130102,3,1,5,4,2,1
2019,10,87,130102,3,2,2,,,
2019,10,136,130102,1,1,44,4,3,
2019,10,136,130102,7,1,51,4,5,
2019,10,136,130102,7,1,45,4,3,
2020,2,2,130102,1,1,39,4,4,
2020,2,2,130102,2,2,45,4,6,
2020,2,2,130102,3,2,12,4,4,1
2020,2,2,130102,3,2,10,4,3,1
2020,2,2,130102,3,2,,,,
2020,2,50,130102,1,2,40,4,3,
2020,2,50,130102,3,1,22,5,10,
2020,2,50,130102,3,1,18,4,10,
2020,2,50,130102,3,1,5,4,2,1
2020,2,62,130102,1,2,25,4,6,
2020,2,62,130102,2,1,22,4,6,
2020,2,62,130102,3,2,6,4,2,1
2020,2,62,130102,3,1,1,,,
2020,2,76,130102,1,1,84,4,1,
2020,2,76,130102,2,2,80,4,1,
2020,2,76,130102,5,2,38,4,9,
2020,2,76,130102,8,1,9,4,3,1
2020,2,76,130102,8,2,2,,,
2020,2,104,130102,1,1,55,4,4,
2020,2,104,130102,3,1,23,4,6,
2020,2,132,130102,1,1,45,4,5,
2020,2,132,130102,2,2,45,4,4,
2020,2,132,130102,3,2,23,4,10,
2020,2,132,130102,3,1,19,4,6,
2020,2,132,130102,8,,,,,
2019,11,7,130102,1,2,38,4,4,
2019,11,7,130102,2,1,40,4,4,
2019,11,7,130102,3,2,19,4,6,
2019,11,7,130102,3,1,11,4,4,2
2019,11,25,130102,1,2,42,4,8,2
2019,11,25,130102,3,2,26,4,9,
2019,11,25,130102,3,1,25,4,8,
2019,11,25,130102,3,2,9,4,3,2
2019,11,25,130102,3,2,20,4,8,2
2019,11,25,130102,5,1,,,,
2019,11,41,130102,1,2,60,4,3,
2019,11,41,130102,8,,,,,
2019,11,56,130102,1,1,23,4,6,
2019,11,134,130102,1,1,69,4,1,
2019,11,134,130102,2,2,59,4,3,
2019,11,134,130102,3,1,20,4,6,
2019,11,134,130102,3,2,13,4,5,1
2019,11,134,130102,3,2,25,4,5,
2019,11,134,130102,4,1,25,4,5,
2019,11,134,130102,5,1,5,4,2,2
2019,11,134,130102,5,1,2,,,
2019,11,165,130102,1,1,42,4,9,
2019,11,165,130102,2,2,38,4,9,
2019,11,165,130102,3,1,14,4,5,1
2019,11,165,130102,3,2,10,4,3,1
2019,12,3,130102,1,2,53,4,5,
2019,12,3,130102,2,1,50,4,4,
2019,12,3,130102,3,2,21,4,10,2
2019,12,3,130102,3,2,19,4,6,
2019,12,3,130102,5,1,2,,,
2019,12,32,130102,1,2,20,4,6,
2019,12,32,130102,2,1,22,4,6,
2019,12,32,130102,3,1,1,,,
2019,12,47,130102,1,1,46,4,6,
2019,12,47,130102,2,2,43,4,6,
2019,12,47,130102,3,1,21,4,8,2
2019,12,47,130102,3,1,16,4,5,
2019,12,47,130102,3,1,12,4,5,1
2019,12,47,130102,3,1,10,4,3,1
2019,12,47,130102,3,1,6,4,3,1
2019,12,61,130102,1,1,33,4,6,
2019,12,61,130102,2,2,30,4,4,
2019,12,61,130102,3,2,9,4,3,1
2019,12,61,130102,3,1,2,,,
2019,12,90,130102,1,2,62,4,4,
2019,12,90,130102,3,2,22,4,6,
2019,12,90,130102,2,1,23,4,4,
2019,12,90,130102,5,2,3,4,1,
2019,12,90,130102,1,2,37,4,6,
2019,12,90,130102,2,1,37,4,5,
2019,12,90,130102,3,2,4,4,2,1
2019,12,119,130102,1,2,76,4,4,
2019,12,119,130102,3,2,50,4,5,
2019,12,119,130102,4,1,38,4,4,
2019,12,119,130102,5,1,32,4,3,
2019,12,119,130102,5,2,25,4,6,
2019,12,119,130102,5,2,20,4,6,1
